,RF Prediction,XGB Prediction,Reg Prediction,Actual
2953,650706.100047478,649265.75,619302.0759251093,700000
2954,551835.4448271972,568746.0,519778.67608553544,499500
2955,506271.19598349475,522841.78125,560717.5723328416,487275
2956,737302.4372560632,764334.3125,563334.3975435469,515000
2957,369019.12763995375,363582.84375,346791.5615201416,529950
2958,820946.1771313514,908917.6875,1150666.3719593235,914500
2959,359937.458786362,417958.0,381318.6920755864,365000
2960,479255.3094106108,467101.65625,404732.82710151287,402000
2961,547139.1001125302,414319.59375,395685.6091591439,406500
2962,886864.0682863765,963070.25,841026.1952128955,810000
2963,420037.4334597375,450006.96875,427040.6193365897,553650
2964,478057.4355764582,496936.0625,460943.50467484025,406250
2965,216887.9342966328,215602.109375,245893.207161826,172000
2966,606816.6958419004,612074.1875,597402.5608985267,550000
2967,523028.96819077973,480397.8125,481872.32601618354,555000
2968,520055.25560147903,630796.25,523395.1959461675,799500
2969,270499.66567462933,245699.90625,273166.57340791007,265000
2970,848151.6830194347,855297.375,1001680.270888604,749950
2971,227944.86921466124,207849.953125,264377.073189855,215000
2972,548119.4802288718,544904.3125,601799.7610195191,448000
2973,612685.2921121407,626816.25,664462.8404928258,585000
2974,338119.4017171282,370869.84375,345104.7484285153,463000
2975,368705.2302973289,518475.71875,659080.1001197307,490000
2976,386541.54341867863,393789.8125,438516.5682281924,387000
2977,351614.0550894474,337580.71875,324946.21341988427,362500
2978,369096.87000717013,358747.0625,357307.3226467653,475000
2979,210873.6596605078,184644.796875,191279.7257984283,85000
2980,416527.62849618366,377606.90625,305276.1456507691,153000
2981,1065837.9112645665,918996.9375,678504.548025432,1110000
2982,918999.1210300993,989563.6875,730976.874268834,1120000
2983,467006.0451791614,427997.3125,473118.7624049142,475000
2984,320944.2644392965,294510.25,307411.6471036065,324500
2985,1480952.533699213,1434566.75,943168.4415431111,1160000
2986,451009.43290647626,399366.75,352364.67872704484,425000
2987,1435975.5426271416,1273942.125,1167808.85735814,1520000
2988,2482417.8654203187,2527696.25,2942385.988848797,2750000
2989,529789.6779270237,578372.8125,497325.92276226456,1290000
2990,865436.8579556431,865564.25,616078.0499517957,780000
2991,313809.5659586748,405663.21875,471052.3342211636,505000
2992,745749.8417880217,767254.875,578780.7502046418,713250
2993,406703.1337589902,369748.9375,349812.8711142719,790000
2994,711710.310203413,742709.125,648157.4864961209,549900
2995,743070.2958541553,767464.875,767349.4727384226,600000
2996,353238.1537631241,525182.5,532003.7853233537,625000
2997,495746.8556148497,504970.625,598740.3803037137,420000
2998,287367.3694715362,292406.8125,295442.6316255401,330000
2999,249808.746777394,273118.5,298541.10331345495,336500
3000,239105.74031380934,217391.34375,235231.61227038538,205000
3001,1314684.8534289931,1510574.5,1171131.1368467717,884900
3002,1346973.5924449929,1263557.0,2043009.9846247134,1350000
3003,512537.7910770717,495973.0625,535644.549396492,500000
3004,275065.1568069097,285745.46875,291599.1577222629,259500
3005,313852.76138552063,288948.34375,343112.2013209941,339900
3006,289513.5009468752,291972.65625,303682.0391217052,295000
3007,319772.2402911461,295448.71875,299164.0676911252,188000
3008,497383.8139618598,468435.5,436392.9289167594,397500
3009,200045.21807075103,203846.875,264836.1361808039,280000
3010,900701.7394969326,1184098.5,975521.2269882301,937500
3011,698934.6496992979,694165.8125,753404.0246219137,693000
3012,269769.8723598854,264117.15625,306208.5120010438,277500
3013,402595.41342006676,334890.71875,348433.11237632396,390000
3014,357226.12929330295,399361.4375,374463.7403554323,482500
3015,397579.96923851175,356344.15625,333794.4772666037,340000
3016,352110.11198661913,429490.5625,378907.55274004245,515000
3017,871312.1829896763,859160.125,830215.7572382857,830000
3018,449757.0027092736,420343.1875,388990.7001068522,580000
3019,567588.4461104246,564293.625,553780.7524819898,378000
3020,330975.05112716934,397865.53125,363774.49190248706,530000
3021,379155.96515391266,578031.4375,486614.13119044347,445000
3022,575749.0416649878,537788.125,549941.0872883467,565000
3023,604663.8216165002,624930.6875,530433.4166448652,850000
3024,237022.44664957622,305931.03125,304651.36242945516,180000
3025,499458.35416968056,589353.4375,689839.0643458042,700000
3026,494640.8435120131,556200.8125,497756.7862728431,452000
3027,561203.4334058773,566902.6875,634555.4132099822,530000
3028,396500.98047213233,377739.4375,357171.84566731023,405000
3029,469665.66198491433,472966.15625,495325.18774542096,452000
3030,285265.3447744621,276734.59375,285275.1048456312,287000
3031,435679.5409647686,414872.75,490561.93767620774,379880
3032,845760.9319594413,777829.3125,845853.2945752549,690000
3033,462007.7223237062,433276.21875,399896.54589102906,505000
3034,401920.6861906871,417189.40625,541576.713414403,454280
3035,280537.30278565316,269314.84375,290343.6258068121,279000
3036,489402.1522798012,449592.5625,497376.43525349355,412000
3037,857165.0152063032,831349.8125,930741.0709218425,862500
3038,306497.9646332666,348598.40625,389073.01320886094,339900
3039,220908.93401497856,254998.453125,288372.87273333984,245000
3040,716812.2128284094,713276.125,549339.1483412116,1330000
3041,464685.3002119654,440443.21875,404612.9472205395,513000
3042,647876.4520367101,534927.8125,415283.0124471323,355000
3043,640753.8389029828,603064.3125,690944.4308197189,510000
3044,448279.7907967913,472709.59375,392641.29030202137,612125
3045,318725.42945345776,295214.09375,311685.79194003454,324500
3046,481426.97947325854,436754.84375,421126.3396867463,475000
3047,913313.0405250924,822391.0625,642009.5534400992,840000
3048,270789.69321269915,288504.21875,287287.2388684354,295000
3049,207900.39547637684,206448.125,219370.1809189908,187000
3050,816409.870662977,799912.375,829836.0619485895,699000
3051,289777.84253665444,254463.28125,260443.85386932315,234000
3052,279023.49024741736,403297.09375,370770.7283476316,402000
3053,527870.5886297867,538194.5,463478.3051272438,450000
3054,277863.7258124625,265659.625,311959.79761278466,279950
3055,390248.48324923526,373841.71875,379764.00816774537,480000
3056,262882.61874140194,233077.671875,243695.63293521208,306950
3057,677673.7564835749,592020.75,512218.57490271603,495000
3058,919803.0059124911,1054596.25,836936.7580994212,1010000
3059,487365.90188109985,463251.0,402996.89646515576,555000
3060,1294288.1105702624,1751049.25,1607808.0207354552,1410000
3061,567568.6399146244,582687.8125,596520.6259696458,627000
3062,1170373.6300860608,943974.5,880660.1915239238,1900000
3063,599096.3305510274,624290.375,504564.02019172325,675000
3064,275800.5268020348,300765.78125,327075.8385871176,289950
3065,305099.675253131,347289.34375,401671.5399994264,392800
3066,461945.3711320002,488918.8125,424765.172941505,675000
3067,200333.1226874017,210103.15625,253220.76083138253,206000
3068,186079.47150461102,212963.296875,259093.3655314848,150000
3069,262248.3982846609,246086.84375,255542.25708259107,288349
3070,713184.4773420764,686568.8125,719312.9372118695,785000
3071,1027852.7792628076,1021908.0,827577.5397627081,1050000
3072,313982.1059520295,296837.375,348749.69175987813,235500
3073,1199386.165568634,1288618.5,1182741.9161199946,1880000
3074,326804.13806062605,386014.15625,357941.5326585764,230000
3075,327587.7270712503,328774.03125,330348.1235474117,255000
3076,322363.2939071612,335560.46875,352512.3662246459,446000
3077,250969.0131621424,255337.4375,283444.15535396745,273000
3078,1180108.7323101093,1151336.75,796169.7427993803,1600000
3079,394045.98943052714,484346.1875,442473.82775622554,350000
3080,677189.9661440005,592413.25,435315.3244123653,780000
3081,515881.5503598357,562867.1875,485521.36214042216,469000
3082,766213.9367470704,669602.25,539849.6003697067,733000
3083,583545.7100069341,592258.5,502056.0200876065,619000
3084,428788.6837931364,451812.625,392058.8347822366,385000
3085,256525.03839700462,275498.03125,322280.3690160894,248000
3086,244979.89655412204,241891.84375,303834.93472894107,275000
3087,356317.2216767172,365991.59375,356453.4776159057,356000
3088,486191.3597621548,507574.46875,527788.8043300163,416000
3089,491333.22592927614,426354.75,417042.05131488084,375000
3090,492750.96920997236,499734.34375,555824.8169204531,470000
3091,537891.2229388774,480180.6875,482736.32657943043,385000
3092,272692.6166102586,242500.921875,267824.4739382828,246000
3093,559779.1970304352,589912.9375,642583.9754360159,565000
3094,291471.3503651177,306929.0,295513.1856512922,350000
3095,670765.4443800232,680459.0625,758798.2929351603,460000
3096,379626.55824404536,399495.5,432906.3773240897,410000
3097,173043.59308076612,182629.59375,184743.40817464638,165000
3098,268281.8639799879,282006.78125,267472.6654890403,226000
3099,341126.4940426906,348664.25,376808.82059228054,350000
3100,204322.2485038312,219696.875,268083.902995287,215000
3101,716058.9673388693,745980.125,886466.8791149836,737000
3102,662203.7569206659,628359.1875,566214.8566168126,659950
3103,619073.0624454954,670805.8125,546595.4986237678,500000
3104,481918.26948020456,454049.65625,551825.3305083232,464950
3105,162969.1625832303,220158.71875,242693.32667087333,230000
3106,345171.25027836923,360449.75,383180.76160044083,328950
3107,424609.07083158364,425468.0625,497620.9991745047,424950
3108,1148706.3190048651,1081967.75,758316.9382179085,1580000
3109,587592.1040039241,681068.0,639254.4712352287,360500
3110,221177.75242473092,223832.03125,239348.22588625702,207100
3111,450030.3573228962,415740.53125,396056.69820494467,525000
3112,406393.50920553354,451834.59375,393541.107395954,360000
3113,506763.05905545084,521569.34375,500149.3700706983,747500
3114,273521.99483733147,261898.625,290182.39641878294,245000
3115,392915.44564635505,380067.25,388015.3026904074,435000
3116,299426.2240098246,345792.90625,357957.4607727899,348000
3117,385770.67646332405,424845.65625,416167.5543228205,394950
3118,646194.9470691772,502608.75,405926.5778778743,760000
3119,528367.6482233069,465672.59375,380994.26445886766,525000
3120,433016.02788075013,443488.46875,422244.1958112511,335000
3121,700938.1601232716,786857.8125,728773.3604714912,625000
3122,248916.9273149104,331796.28125,336129.3005339886,326500
3123,221456.0047676946,211422.515625,245397.21637714352,257500
3124,738494.4170769573,573428.75,471011.1755845745,800000
3125,420072.32080374786,465561.5625,536020.7439912877,550000
3126,455677.5496613108,446358.9375,384983.49502780073,615000
3127,410402.50995628844,423757.5625,384527.98115731153,451000
3128,398841.144247198,358875.03125,344310.75521271984,173000
3129,238030.89064396181,237897.40625,271982.23781048425,218500
3130,362597.369405714,352733.46875,368530.69932748144,335000
3131,585385.7413495588,509389.5625,486615.64945619245,400000
3132,1418300.0306631548,1417650.75,1004647.9642393931,2540000
3133,1485158.4937324398,1482072.375,1910962.2399685748,2650000
3134,671854.1289696365,735365.8125,583698.4922240287,673000
3135,525583.6059277793,460227.59375,397308.97251726757,585000
3136,639494.10768551,792996.6875,781157.4982667697,585000
3137,584483.7831634255,588440.8125,508281.86521173746,570000
3138,1023177.276902649,1000211.0,922113.8092294334,1250000
3139,425216.6514290395,393890.46875,357389.2698982456,190000
3140,388536.13389154716,408527.625,526634.3507041298,277140
3141,748915.7557780729,742827.375,717874.2816333451,610000
3142,269284.4796133223,255425.359375,282866.88013166224,235000
3143,192942.3890239969,208370.140625,219159.48444316478,169000
3144,592044.3847768782,419303.03125,410301.1461012844,514950
3145,831689.3151111779,831077.9375,916710.8004449293,864327
3146,2472039.4026487456,3151134.25,2526638.101395916,3400000
3147,1387833.528096657,1433560.25,1447039.6397152208,1360000
3148,376330.0067871856,356543.375,353488.9373342545,260000
3149,291845.0955690028,311825.46875,296719.7084754165,302000
3150,586218.3211781228,584877.4375,668436.5591636184,550000
3151,831059.8954351449,716919.25,540042.5293325129,554729
3152,709447.4303052442,837308.625,812343.5401957993,620000
3153,405506.482019591,381129.65625,359609.04047793907,374950
3154,250745.2885014023,234130.3125,250104.64491222717,230000
3155,427268.71053972706,480053.40625,454947.04897378886,450000
3156,351182.18520946783,379577.53125,425360.4900807153,399950
3157,323372.75490837946,300436.40625,318892.5764854102,313000
3158,366574.30430923874,426179.9375,480763.2116330441,400000
3159,269769.8723598854,264117.15625,306208.5120010438,256883
3160,447662.6485998399,446383.625,401361.28291750647,305000
3161,371605.14643452555,456601.21875,427733.78318902495,499950
3162,1126994.7194643808,1126725.125,881697.041496686,1030000
3163,545030.2432259389,542127.5625,484818.70184272947,445000
3164,616667.4652351498,586510.6875,485088.488176615,860000
3165,554278.6407748308,505506.4375,590987.6371521673,549950
3166,279690.20325425663,271176.65625,294561.3887225661,213000
3167,710500.5026145887,847758.875,662391.8148569969,905000
3168,273270.2832417066,268751.65625,280065.039865553,163250
3169,763767.7475437736,814503.8125,808471.8239412858,699000
3170,414083.6613885881,452906.21875,478151.88643272535,438900
3171,749624.413519835,755086.0,870466.8013854091,800000
3172,1381604.680584462,1381435.5,1514868.5404559288,1570000
3173,741144.6202678209,739870.6875,576586.4086373919,659000
3174,323445.2488739774,356451.90625,368141.71392518375,307999
3175,520656.77187047765,377084.75,362808.637635545,418900
3176,266153.90817137656,257365.84375,292466.36735097284,240000
3177,759685.433391779,746182.1875,692281.7279890799,1180000
3178,399250.72154204326,581867.0625,491014.9918037142,625000
3179,650080.3318236546,626429.0,678787.6276261423,606000
3180,366023.2705932849,390430.6875,360909.1847120766,410000
3181,264086.50672359084,255228.359375,271912.7190570172,180000
3182,650552.1334403694,653256.875,709017.7204267626,638000
3183,564190.3330212772,515343.9375,434457.5467006298,985000
3184,197622.70211840636,193172.90625,229570.67568956097,168000
3185,600832.621238344,587613.625,515958.6347789456,649950
3186,492274.85648483183,511084.875,467185.7746438959,528000
3187,1154395.7985481508,1007940.375,835451.2849011872,1230000
3188,235400.1657449627,208124.0625,202498.14238608038,187000
3189,204132.41487371697,236795.3125,205105.93113730344,90000
3190,402318.6116178755,426896.28125,431647.955080742,400000
3191,289377.3190136677,298687.71875,315323.7110889069,350000
3192,893401.3565551819,781259.5,843279.2814976401,730000
3193,333806.12250473624,339480.03125,355362.35848792864,360000
3194,398954.0601597545,359730.3125,406759.41178256547,319900
3195,198320.84318884654,186450.046875,203043.4685661222,169500
3196,310367.93519071536,297713.96875,295992.82225933473,332000
3197,707291.5645460356,722449.75,800847.6661672906,1280000
3198,285914.8064313591,277368.96875,302202.20448372274,300000
3199,1018103.4332301143,990913.1875,1218574.2942900376,1060000
3200,322392.0066483235,374712.3125,403000.19862305926,555000
3201,1229483.8145581177,1063945.625,1091150.5873156334,985000
3202,301857.76834086125,281811.34375,278115.3918255484,252000
3203,350592.62209220795,342997.25,363587.614979172,320000
3204,776860.9673469741,786987.625,968407.8485027563,830000
3205,188085.8577877718,207283.40625,231185.80138388273,162248
3206,934263.377917753,901850.4375,1139018.9489236083,730000
3207,362814.98192316166,415718.71875,399732.4341916554,380000
3208,446840.22153597587,434053.34375,432152.7323005092,550000
3209,409808.47365001263,413440.1875,373578.77484729793,464950
3210,356967.29701116885,362136.34375,328171.457004879,390000
3211,416561.2850515601,414249.65625,363439.7455167296,399950
3212,451357.42727840145,385317.1875,343313.25915804494,315000
3213,610603.1753949019,590081.75,655266.6905369064,622500
3214,375235.07536828326,353640.21875,358332.5819628354,200000
3215,370769.7460939035,358281.375,327034.7480621128,306500
3216,436916.2833141543,435365.03125,448673.0045966432,430000
3217,266053.022366068,245167.875,277561.4310920335,230000
3218,300061.3928388759,328292.46875,349729.07536863914,329950
3219,357404.6239430779,340476.375,339676.68536730966,315000
3220,848766.4905504604,834183.5,1120074.044037982,785000
3221,359229.426800497,388831.78125,382639.9380407411,405000
3222,321268.7584210509,317841.6875,337898.337758885,325000
3223,817585.537848326,945306.0,707749.8771369895,1930000
3224,431774.1359213217,446337.21875,470804.2511340432,392000
3225,851182.6722266045,778089.75,768020.8995296257,510000
3226,983097.7308029874,869634.25,677762.5561740492,910000
3227,859147.2266302556,817932.6875,786080.2283561168,1550000
3228,201290.73748074382,186311.75,199313.4406399204,325000
3229,597655.3723397169,534832.375,555787.2940805427,665000
3230,539703.7684629601,554539.3125,530858.6270902591,618000
3231,390417.4035633775,416349.1875,362044.5948165383,533000
3232,455217.532289515,441635.21875,412291.4524282112,601000
3233,582402.9193702773,613384.3125,519839.56974103785,795000
3234,228427.08975616397,257600.59375,275248.1269673222,202000
3235,309749.6095311626,285067.71875,308024.746140015,317750
3236,933181.3936029545,1020017.1875,1572402.2277067297,810000
3237,912225.9010329958,971146.8125,762777.1737618502,939000
3238,417394.0287262152,435047.9375,544995.0108136577,450000
3239,542099.1550815896,459273.9375,434524.4227011227,500000
3240,584422.9063187181,522768.96875,636983.4114305475,560000
3241,1290238.294457787,1324836.875,1327373.0125774604,1290000
3242,899791.2319748966,871459.875,1038847.0903473474,880000
3243,319179.90878558793,323718.21875,356484.8684672018,397900
3244,360792.3932835141,350141.0625,339646.45669905155,285000
3245,319290.46285322186,267161.40625,284497.6118937744,278750
3246,576657.5289210848,499748.15625,519078.2612969018,865000
3247,532090.394041722,555498.4375,444874.6807699669,780000
3248,293359.82202542556,319414.5,336727.9371829736,290000
3249,304395.919364155,313833.28125,306505.6205407387,970000
3250,392669.1290180776,426161.65625,406395.6749177284,360000
3251,219124.264203705,256746.109375,288853.9277678035,349000
3252,441232.8216721962,442386.375,420949.694586275,657000
3253,639309.9215421058,605873.4375,489220.5383329721,498000
3254,418892.38566271483,372250.40625,355695.6000120757,400000
3255,659860.53988303,666349.625,655182.3251990222,1150000
3256,192535.77543886943,190899.4375,199015.32312954075,110000
3257,313916.5344280991,328528.3125,378140.3012618146,345000
3258,356003.14145593357,302577.40625,322131.06457318034,320000
3259,417622.41091259534,380783.0625,346920.253364085,565000
3260,334150.8008300398,340929.625,374202.9866992675,360000
3261,339650.9274758322,306963.25,291466.27663361223,270000
3262,321764.71953947307,309700.84375,313096.22252234636,316000
3263,348423.5363637504,349678.21875,376155.6658276349,479000
3264,468629.54213404167,449788.5625,449371.82265538926,435000
3265,500971.64023398433,497417.3125,529759.6991216651,480000
3266,504449.93683339795,513721.21875,608676.7139245623,550000
3267,305601.30415717553,280907.34375,325831.1912148049,255000
3268,411403.0552774044,367653.28125,350036.62553682644,500000
3269,805917.0733704203,760476.375,758455.1579393821,719000
3270,576246.7961014239,570649.1875,620023.9263270991,538888
3271,866150.0064543687,853833.6875,698260.0559209426,947500
3272,328455.02926278196,313978.78125,308418.4642256049,291000
3273,379472.6002645212,390989.21875,368615.5711274456,355000
3274,215842.35240410405,225041.140625,256193.73909019257,193000
3275,527765.3752859661,479211.78125,535239.1156965853,514000
3276,300399.70353326126,307881.21875,308812.24729658547,279950
3277,535076.0937528398,566526.0,648221.629591882,555000
3278,456553.8939054265,459302.40625,407336.57506444294,750000
3279,188122.41752440264,189462.25,230605.0319901238,156000
3280,391382.24549563305,363223.4375,452116.95753894164,380000
3281,150218.40689057726,159609.71875,185720.67088000255,157500
3282,394325.49158386025,430137.375,387425.24238459946,397500
3283,449592.153551462,414059.6875,397097.5470674972,555000
3284,386692.7533126674,453240.65625,417811.7553530795,350000
3285,214152.70092634883,217913.171875,227209.57547182872,155000
3286,644627.9871611459,851808.5,677599.6795624864,1260000
3287,331090.54126380227,352878.8125,344991.3157559728,285000
3288,289116.190796424,262276.78125,294688.3048390625,255000
3289,333130.1100939217,364230.78125,332757.94012691133,246500
3290,855032.5954359439,855723.25,998467.7735532627,898000
3291,332036.27002537297,347391.0625,447977.1944932959,325000
3292,246627.6256114524,247379.125,282260.44925766566,299950
3293,470589.7075174136,428496.40625,413845.69631981634,498000
3294,333904.3963042348,310278.78125,316276.83300036675,319502
3295,1112981.800181278,1020007.4375,914337.7543096066,959000
3296,547030.976481794,543405.5625,588594.0384692798,535500
3297,353742.12809297047,411105.125,390831.20636762463,400000
3298,2332676.993550329,2077894.0,2814805.9334083283,3000000
3299,555192.2087016925,558446.9375,567312.2777052135,570000
3300,487967.36962381046,519974.125,507327.33505368955,400000
3301,477843.7566787056,404394.71875,367568.4071888621,370000
3302,344584.54933402035,416614.09375,390314.482131745,500000
3303,1323300.3749241233,1317214.875,895664.131415827,1170000
3304,480383.25262065156,494318.4375,560186.6993408775,499000
3305,387218.87273698,359524.875,337018.16808560415,400000
3306,183280.42852003765,197628.875,253155.5608750516,205000
3307,555260.9115927354,613768.75,610925.3725303496,685000
3308,446568.1851101681,490826.78125,454158.1562685035,475000
3309,368161.1405808506,348925.34375,380091.6458715867,310000
3310,414176.4098738871,402316.34375,375866.81484718673,397000
3311,514792.76011999807,565565.0625,596786.5693107848,525000
3312,357860.8946413376,416903.4375,435815.4938009605,375000
3313,361835.2798007429,357323.21875,378243.8829258319,366000
3314,652597.7385022856,518876.40625,436120.68507176783,665000
3315,283590.33449892123,294895.5625,302327.47012790974,241250
3316,284020.41281513416,307616.78125,311589.8520963692,455000
3317,393331.1810104364,371052.75,361373.9847756499,325000
3318,369083.75804226,374029.3125,338581.2895224054,436000
3319,1144036.7971837583,1017823.0,1278647.4859416063,1380000
3320,220779.4671565459,203621.296875,244183.01526411317,169100
3321,516973.37346047815,499106.125,453981.86605350126,446800
3322,241669.21555786466,272201.40625,307778.9875296657,285000
3323,642997.9172773886,575740.0625,482569.89473490685,700000
3324,644803.2247309082,588397.0,544740.7942717465,395000
3325,272641.5006890153,347580.9375,348616.71386667754,225000
3326,638028.2930616308,635116.5,484537.59517879464,990000
3327,421077.0586458895,403537.15625,410324.168720449,408000
3328,522442.7107011072,495844.40625,460115.9151136927,465000
3329,464498.7528507763,411716.03125,455982.6899395952,419000
3330,271850.00467363367,291390.4375,303049.72154677147,245000
3331,643358.8039938302,661998.75,730034.7531738195,730000
3332,210596.556595933,200802.53125,236125.4644526935,400000
3333,991341.4074912828,972630.75,1054244.182793343,1040000
3334,391062.35837537184,402442.21875,376494.4042965346,400000
3335,285652.2594873461,304734.84375,324773.1284180882,439000
3336,425554.17227553093,382887.09375,362606.8415182849,203000
3337,688717.7951036387,739901.75,677681.318348525,560000
3338,478222.85155118484,482469.875,407303.6814934505,536500
3339,483280.0631226011,390108.0,358413.30527819245,552500
3340,536963.3809332533,528493.5625,440547.117295968,700000
3341,1096073.9502481855,999087.0,827309.9792845811,525000
3342,223909.21607384007,243037.125,273492.3021591911,255000
3343,290680.15404431085,304740.34375,296817.2695095389,260000
3344,489710.9427838255,455908.5,525562.0443106367,466000
3345,519779.454716757,598462.5625,457653.24959506467,750000
3346,525311.233563841,561778.0,597234.465371343,611000
3347,140032.06983994428,166641.75,215368.12778403246,176000
3348,416896.50748630497,444266.53125,445253.35751974996,400000
3349,1226778.2712590795,1232889.125,1357975.6749089586,1150000
3350,718311.2869847403,731022.9375,662067.3529651866,452000
3351,271102.68438327435,291228.46875,292092.4911167583,294000
3352,395411.49967696005,363782.625,330456.7415583934,334000
3353,714084.9122919949,670122.9375,483765.88153196854,825000
3354,1883594.481247822,2299938.0,1667594.3192223115,1790000
3355,1927279.9434439149,1257313.625,2669633.2465415522,1490000
3356,515818.95617513993,654936.75,587323.6224304985,660000
3357,382173.4494424138,387458.09375,392907.91678603325,387865
3358,579324.1134558091,597379.125,521502.3775340437,735000
3359,608006.7685119105,521055.78125,424988.0822526082,451000
3360,384800.6654569304,343350.6875,438899.08895716444,385000
3361,615222.3877260573,705237.875,677844.8974685187,1070000
3362,476376.17047809216,492805.15625,594199.2428835358,375000
3363,262216.9940362979,267414.8125,241172.08063289378,310000
3364,362356.77055826556,404574.875,405348.49122996914,543000
3365,563019.2976881162,575123.75,590972.0785924032,380000
3366,899826.9251885234,965806.5,1176905.000777061,1400000
3367,843997.376076261,848677.8125,955643.452850558,910000
3368,428386.00275599485,435437.6875,439573.2734889683,375000
3369,859683.0520260996,755546.25,864162.9237707005,890776
3370,527515.6680573063,430870.65625,425222.2508429224,467000
3371,600058.2749060554,508136.28125,497631.0111995609,567000
3372,1732267.2132415785,1764525.375,2066061.4739556855,1050000
3373,593488.2284698319,462058.375,416741.58013797307,655000
3374,465766.8947182639,431206.0625,424983.65694470034,439950
3375,264447.9186707048,243743.453125,228737.33591426193,245000
3376,358193.7492122821,342281.28125,350244.61573731696,339000
3377,492651.14081018144,430708.78125,429346.64874548063,619500
3378,391585.2421629749,440887.40625,475895.23498459393,462000
3379,265829.260719444,269891.28125,304823.69300807756,249000
3380,1022723.7304764475,1058219.125,938616.0667742607,1120000
3381,366346.0547286212,402395.40625,379681.16474750015,530000
3382,392239.95040614094,448344.46875,482038.05277312023,495000
3383,233734.20941406387,253266.796875,310496.49883143575,246000
3384,537846.912285212,527922.3125,505421.1161210495,367500
3385,435367.52548926225,441992.53125,433773.19326508866,350000
3386,192171.91226247855,251431.78125,273344.6394186167,190000
3387,1412300.3984314606,1642162.25,1481472.3059242712,1800000
3388,504279.88184379233,437876.3125,363339.7334985237,330000
3389,494503.18596248876,579948.0625,594999.4405665994,750000
3390,492647.9375513375,441864.40625,414225.7162312521,350000
3391,1276133.267739873,1083306.875,1131138.986835528,1270000
3392,861072.753499451,843379.3125,1105655.9512023341,820000
3393,395107.06846649654,491834.1875,451534.91552776244,529999
3394,564211.6505056885,485982.71875,482272.8392982423,429000
3395,972433.8038786023,950986.3125,693569.9305755631,989000
3396,305417.6875474618,354804.3125,370184.17364134494,367500
3397,540315.9942844703,573360.375,562275.9252362689,520000
3398,351699.3753281091,360020.65625,408716.94908143213,260000
3399,398202.02838544495,366956.90625,368966.6517188879,430000
3400,614150.9246333154,548509.625,705015.3188123113,425590
3401,377591.6428931718,457257.03125,420753.7620039952,310000
3402,518959.98879036005,393382.5625,334494.3492620067,210000
3403,387413.01027632866,344207.71875,319741.50438121555,402000
3404,291664.0363438902,267745.78125,279107.37977098377,181000
3405,508732.90431398986,592206.5,458729.98502750316,600000
3406,328144.1051363025,289653.53125,301161.7374558208,245000
3407,699541.8912812156,499256.0625,439167.465646626,375000
3408,185836.74401242266,199533.09375,224524.78991202972,225000
3409,218016.0732969199,200969.203125,217649.69758070607,160000
3410,2368043.350239964,2411746.75,3549630.8665447594,1790000
3411,331128.3782036841,408994.625,410112.8932028948,410000
3412,261976.36812350867,287178.875,289325.0688614372,285000
3413,468132.3358458038,537057.3125,595311.89491643,503000
3414,473171.96826290153,434982.8125,447233.68970535195,440000
3415,252762.86653665558,244281.9375,283494.94273786515,269000
3416,685536.1625665573,616256.1875,540371.4698937861,682000
3417,1671128.5247539459,1476126.875,1409880.8353474105,1300000
3418,301573.21541373525,332310.25,337297.62036576984,329500
3419,356967.29701116885,362136.34375,328171.457004879,370000
3420,665346.1631671246,540627.6875,590533.2103918996,478500
3421,203811.54767749674,205010.375,255804.50471968908,249000
3422,889157.39206002,942865.1875,800224.2354167097,815000
3423,739354.9728760265,684949.5,456641.9409240243,520000
3424,1676824.59067186,1613794.625,1294105.966469822,2000000
3425,598528.5864874391,584598.0625,597686.5559923397,560000
3426,452497.8806055776,442529.84375,457626.5159963581,496000
3427,400754.7093837684,300511.75,364339.52149611566,259900
3428,246040.48698461696,241587.75,290668.1677379143,220000
3429,228969.26538304827,260102.25,286608.0149579912,338950
3430,999942.2156164405,928579.4375,928575.1259155042,880000
3431,298594.06878224196,364307.1875,376182.459887227,407500
3432,862560.6042064048,931456.625,977062.6268716641,810000
3433,680599.0499145658,708881.8125,687075.1687465174,348000
3434,741933.7637228096,822594.1875,643614.089123612,865000
3435,187288.05341859793,213198.0,260281.149235988,168500
3436,314216.7552216291,345481.75,406021.55916487897,319000
3437,332573.3812806219,331325.46875,364590.5923786333,320000
3438,542881.2255345936,519346.21875,612915.3503529431,345000
3439,437318.43130682665,453070.8125,414018.420817268,479000
3440,318467.46075300983,388999.40625,396622.96322606865,716528
3441,419159.52060847933,386896.84375,457777.6326454365,447000
3442,629729.0054302458,659106.625,688005.952473544,699900
3443,916423.2280855175,1029992.6875,1203718.8962933016,995000
3444,230657.91168451743,243119.421875,277536.7302138656,240000
3445,440210.21716389654,464003.09375,441618.98063079914,570000
3446,348057.43712859333,314148.0,334366.0535129485,340000
3447,245684.64121766796,263193.34375,293049.13581137056,295000
3448,828016.4364008359,830468.6875,796411.7304253584,1110000
3449,845819.5878164547,812699.0625,962621.6512789073,925000
3450,369083.75804226,374029.3125,338581.2895224054,596000
3451,413533.42926070426,406867.78125,390281.56534832553,295000
3452,361620.2536668934,426357.1875,379886.4284901258,475000
3453,538361.7448146443,529923.875,470564.332494711,352500
3454,736811.9745106433,690176.8125,746651.4281570729,633100
